Id_planta,Id_Entity,Code,name,capacity_mw,primary_fuel
33144,293,USA,Susquehanna University Solar,3.0,Solar
33145,293,USA,Sutter Energy Center,636.0,Gas
33146,293,USA,Sutter Greenworks LLC,5.0,Solar
33147,293,USA,Sutton Solar CSG,1.9,Solar
33148,293,USA,Suwannee River,197.7,Gas
33149,293,USA,Suwannee Solar Facility,8.8,Solar
33150,293,USA,Suzlon Project VIII LLC,4.2,Wind
33151,293,USA,Swamp Fox Solar,10.8,Solar
33152,293,USA,Swampy Acres Microgrid,8.4,Oil
33153,293,USA,Swan Falls,25.0,Hydro
33154,293,USA,Swan Lake,22.6,Hydro
33155,293,USA,Swanmill Windfarm I,18.7,Wind
33156,293,USA,Swauk Wind LLC,4.3,Wind
33157,293,USA,Sweatt,41.9,Gas
33158,293,USA,Sweeny Cogen Facility,572.0,Gas
33159,293,USA,Sweetgum Solar,5.0,Solar
33160,293,USA,Sweetwater Solar,92.0,Solar
33161,293,USA,Sweetwater Wind 1 LLC,37.5,Wind
33162,293,USA,Sweetwater Wind 2 LLC,98.8,Wind
33163,293,USA,Sweetwater Wind 3 LLC,135.0,Wind
33164,293,USA,Sweetwater Wind 4 LLC,241.0,Wind
33165,293,USA,Sweetwater Wind 5,80.5,Wind
33166,293,USA,Swift 1,240.0,Hydro
33167,293,USA,Swift 2,72.0,Hydro
33168,293,USA,Swift Creek,1.7,Hydro
33169,293,USA,Swift Creek Chemical Complex,21.0,Other
33170,293,USA,Swinging Bridge 2,8.0,Hydro
33171,293,USA,Sycamore (IA),157.6,Gas
33172,293,USA,Sycamore (WI),41.6,Gas
33173,293,USA,Sycamore Cogeneration,300.0,Gas
33174,293,USA,Sycamore Energy LLC,5.4,Waste
33175,293,USA,Syl Laskin,116.0,Gas
33176,293,USA,Sylvan,1.7999999999999998,Hydro
33177,293,USA,Sylvarena,141.0,Gas
33178,293,USA,Syncarpha Blandford Hybrid CSG,4.9,Solar
33179,293,USA,Syncarpha Clara City CSG I (Stamer),1.0,Solar
33180,293,USA,Syncarpha Dodge 1 CSG,1.0,Solar
33181,293,USA,Syncarpha Eagle Nest,1.0,Solar
33182,293,USA,Syncarpha El Rito,1.6,Solar
33183,293,USA,Syncarpha Freetown,3.9,Solar
33184,293,USA,Syncarpha Hancock I CSG,2.0,Solar
33185,293,USA,Syncarpha Hancock II CSG,2.0,Solar
33186,293,USA,Syncarpha Hancock III CSG,1.0,Solar
33187,293,USA,Syncarpha Palmer  LLC,4.8,Solar
33188,293,USA,Syncarpha Prinsburg CSG (Ledeboer),1.0,Solar
33189,293,USA,Syncarpha Still River  LLC CSG,2.0,Solar
33190,293,USA,Synergen Panorama  LLC CSG,5.0,Solar
33191,293,USA,Synergy Biogas,1.4,Biomass
33192,293,USA,Syracuse # 2,4.0,Gas
33193,293,USA,System Control Center,5.0,Storage
33194,293,USA,T B Simon Power Plant,99.3,Gas
33195,293,USA,T H Wharton,1189.9,Gas
33196,293,USA,T J Labbe Electric Generating,100.8,Gas
33197,293,USA,T-Bone Wind (10) LLC,10.0,Wind
33198,293,USA,T0588 Phoenix - AZ,1.2,Solar
33199,293,USA,TA-Acacia  LLC,20.0,Solar
33200,293,USA,TA-High Desert LLC,20.0,Solar
33201,293,USA,TAC-Distributed Energy Resource Hybrid,1.5000000000000002,Gas
33202,293,USA,TCLP Solar Phase 1,1.0,Solar
33203,293,USA,TECO CHP-1,48.0,Gas
33204,293,USA,TES Filer City Station,70.0,Coal
33205,293,USA,TG Windfarm LLC,2.0,Wind
33206,293,USA,THUMS,57.4,Gas
33207,293,USA,TIA Solar,1.6,Solar
33208,293,USA,TLR000 Hansen Fuel Cell,3.0,Gas
33209,293,USA,TNSG North Plant,25.7,Gas
33210,293,USA,TNSG South Plant,7.800000000000001,Gas
33211,293,USA,TP 4,2.4,Hydro
33212,293,USA,TPC Windfarms LLC,28.7,Wind
33213,293,USA,TPE Pennsylvania Solar 1  LLC,3.6,Solar
33214,293,USA,TPE Whitney Solar  LLC,9.9,Solar
33215,293,USA,TPW Petersburg,40.5,Wind
33216,293,USA,TRS Fuel Cell,3.7,Gas
33217,293,USA,TS Power Plant,242.0,Coal
33218,293,USA,TSGT Mobile Generator #15,2.0,Oil
33219,293,USA,TVA Southaven Combined Cycle,903.9,Gas
33220,293,USA,TWE Chocowinity Solar  LLC,4.5,Solar
33221,293,USA,TWE New Bern Solar Project  LLC,4.0,Solar
33222,293,USA,TX Hereford Wind,200.0,Wind
33223,293,USA,TX Jumbo Road Wind,299.7,Wind
33224,293,USA,Table Rock,200.0,Hydro
33225,293,USA,Tacoma,4.6,Hydro
33226,293,USA,Taconite Harbor Energy Center,168.0,Coal
33227,293,USA,Taconite Ridge 1 Wind Energy Center,25.0,Wind
33228,293,USA,Taft 26C Cogen,12.4,Gas
33229,293,USA,Taft Cogeneration Facility,894.2,Gas
33230,293,USA,Taftville,1.6,Hydro
33231,293,USA,Tahoka Wind,300.0,Wind
33232,293,USA,Tahquitz High School,1.0,Solar
33233,293,USA,Tait Electric Generating Station,680.6000000000001,Gas
33234,293,USA,Tajiguas Plant,3.0,Waste
33235,293,USA,Talbot County Energy,726.0,Gas
33236,293,USA,Talcville,1.1,Hydro
33237,293,USA,TalenEnergy Martin Creek LLC Allentown,64.0,Oil
33238,293,USA,TalenEnergy Martins Creek,1794.0999999999997,Gas
33239,293,USA,TalenEnergy Martins Creek LLC Fishbach,37.0,Oil
33240,293,USA,TalenEnergy Martins Creek LLC Harrisburg,48.0,Oil
33241,293,USA,TalenEnergy Martins Creek LLC Harwood,32.0,Oil
33242,293,USA,TalenEnergy Martins Creek LLC Jenkins,32.0,Oil
33243,293,USA,TalenEnergy Martins Creek LLC Lock Haven,18.5,Oil
33244,293,USA,TalenEnergy Martins Creek LLC West Shore,37.0,Oil
33245,293,USA,TalenEnergy Martins Creek LLC Williamsport,32.0,Oil
33246,293,USA,TalenEnergy Montour,1757.9,Coal
33247,293,USA,TalenEnergy Susquehanna,2532.0,Nuclear
33248,293,USA,Tallassee Hydro Project,2.3000000000000003,Hydro
33249,293,USA,Tallulah Falls,72.0,Hydro
33250,293,USA,Taloga Wind LLC,130.0,Wind
33251,293,USA,Tamarack Energy Partnership,6.2,Waste
33252,293,USA,Tamworth Holdings,5.0,Solar
33253,293,USA,Tanager Holdings,5.0,Solar
33254,293,USA,Tangier,2.4,Oil
33255,293,USA,Tanglewood Circle Solar 1 LLC,5.0,Solar
33256,293,USA,Tanguisson 1 (PRUVIENT),53.0,Oil
33257,293,USA,Tanner Street Generation,85.0,Gas
33258,293,USA,Tannery Island Power,1.5,Hydro
33259,293,USA,Tannery Road Landfill,2.0,Solar
33260,293,USA,Tarboro Solar,5.0,Solar
33261,293,USA,Target Shafter,3.0,Solar
33262,293,USA,Target Woodland Solar Project,2.3,Solar
33263,293,USA,Tart Farm,5.0,Solar
33264,293,USA,Tasley,27.0,Oil
33265,293,USA,Tatanka Wi,7.1,Solar
33266,293,USA,Tatanka Wind Power LLC,180.0,Wind
33267,293,USA,Tate & Lyle Decatur Plant Cogen,64.8,Coal
33268,293,USA,Tate & Lyle Loudon Plant,61.4,Gas
33269,293,USA,Taum Sauk,408.0,Hydro
33270,293,USA,Taurus Community Solar,3.6,Solar
33271,293,USA,Taylor,8.0,Waste
33272,293,USA,Taylor County Solar,148.0,Solar
33273,293,USA,Taylor Draw Hydroelectric Facility,2.3,Hydro
33274,293,USA,Taylor Farms,1.0,Wind
33275,293,USA,Taylor Farms Salinas,1.1,Gas
33276,293,USA,Taylors Falls CSG,5.0,Solar
33277,293,USA,Taylorsville Solar LLC,1.2,Solar
33278,293,USA,Taylorville,4.0,Hydro
33279,293,USA,Tazewell Gas Recovery,2.4000000000000004,Waste
33280,293,USA,Tech Park Solar,5.0,Solar
33281,293,USA,Teche,390.7,Gas
33282,293,USA,Technology Drive Solar,2.0,Solar
33283,293,USA,Techren Solar I LLC,100.0,Solar
33284,293,USA,Techren Solar II LLC,200.0,Solar
33285,293,USA,Tecumseh,7.0,Oil
33286,293,USA,Tehachapi Energy Storage Project,8.0,Storage
33287,293,USA,Tehachapi Wind Resource I,8.7,Wind
33288,293,USA,Tehachapi Wind Resource II,21.9,Wind
33289,293,USA,Teichert Materials-Teichert Vernalis,1.0,Wind
33290,293,USA,Telfair Thompson,1.9,Solar
33291,293,USA,Telogia Power,14.0,Waste
33292,293,USA,Temescal,2.9,Hydro
33293,293,USA,Temescal Canyon RV  LLC,1.5,Solar
33294,293,USA,Temple SEGF,15.999999999999998,Gas
33295,293,USA,Temple Solar Arrays,2.2,Solar
33296,293,USA,Templeton,3.0,Solar
33297,293,USA,Tenaska Central Alabama Generating Stn,927.1,Gas
33298,293,USA,Tenaska Frontier Generation Station,939.7,Gas
33299,293,USA,Tenaska Gateway Generating Station,939.6,Gas
33300,293,USA,Tenaska Georgia Generation Facility,1099.2,Gas
33301,293,USA,Tenaska Lindsay Hill Generating Station,939.4,Gas
33302,293,USA,Tenaska Virginia Generating Station,1011.4,Gas
33303,293,USA,Tenaska Westmoreland Generating Station,1134.0,Gas
33304,293,USA,Tenderloin Wind (6) LLC,10.0,Wind
33305,293,USA,Tenet Hospital,4.2,Oil
33306,293,USA,Tenkiller Ferry,39.0,Hydro
33307,293,USA,Tennessee Creek,10.8,Hydro
33308,293,USA,Tennessee Eastman Operations,194.3,Coal
33309,293,USA,Tenth Street,1.4,Hydro
33310,293,USA,Tequesquite Landfill Solar PV Project,7.3,Solar
33311,293,USA,Terminus Hydroelectric Project,20.1,Hydro
33312,293,USA,Terra Francesco,1.5,Solar
33313,293,USA,Terra-Gen 251 Wind LLC,18.4,Wind
33314,293,USA,Terra-Gen Dixie Valley,70.9,Geothermal
33315,293,USA,Terra-Gen VG Wind LLC,7.4,Wind
33316,293,USA,Terror Lake Microgrid,33.599999999999994,Hydro
33317,293,USA,Terrora,16.0,Hydro
33318,293,USA,Terry Bundy Generating Station,216.3,Gas
33319,293,USA,Tesla,26.6,Hydro
33320,293,USA,Tesoro Hawaii,20.0,Oil
33321,293,USA,Tesoro Kenai Cogeneration Plant,8.6,Gas
33322,293,USA,Tesoro Mandan Cogeneration Plant,7.5,Gas
33323,293,USA,Tesoro SLC Cogeneration Plant,30.4,Gas
33324,293,USA,Tesoro Wilmington Calciner,34.0,Cogeneration
33325,293,USA,Tessman Road,9.8,Waste
33326,293,USA,Texas City Plant Union Carbide,45.0,Other
33327,293,USA,Texas City Power Plant,450.0,Gas
33328,293,USA,Texas Petrochemicals,35.0,Gas
33329,293,USA,Texico Wind Ranch LP,1.9,Wind
33330,293,USA,Texon Hydroelectric Project,1.5,Hydro
33331,293,USA,Thanksgiving Fire Solar Farm  LLC,2.0,Solar
33332,293,USA,The Allen Hospital,1.0,Oil
33333,293,USA,The Andersons Albion Ethanol LLC,10.1,Gas
33334,293,USA,The Bank of New York,7.2,Oil
33335,293,USA,The City of Vineland at North Vineland,2.3,Solar
33336,293,USA,The City of Vineland at West Vineland,3.7,Solar
33337,293,USA,The Clorox Company,1.6,Solar
33338,293,USA,The Dalles,1819.7,Hydro
33339,293,USA,The Lawrenceville School Solar Facility,5.2,Solar
33340,293,USA,The Methodist Hospital  Gas Turbine,5.0,Gas
33341,293,USA,Theodore Cogen Facility,317.4,Gas
33342,293,USA,Theodore Drive Community Solar,1.5,Solar
33343,293,USA,Theresa Plant,1.3,Hydro
33344,293,USA,Thermal Kem,2.9,Oil
33345,293,USA,Thermalito,115.1,Hydro
33346,293,USA,Thermalito Diverson Dam,3.4,Hydro
33347,293,USA,Thermo Fisher,1.5,Solar
33348,293,USA,Thermo No 1,14.0,Geothermal
33349,293,USA,Thief River Falls,6.5,Oil
33350,293,USA,Thomas A Smith Energy Facility,1192.0,Gas
33351,293,USA,Thomas C Ferguson,574.6,Gas
33352,293,USA,Thomas Creek Solar,2.2,Solar
33353,293,USA,Thomas Fitzhugh,185.0,Gas
33354,293,USA,Thomas Hill,1181.7,Coal
33355,293,USA,Thomas M Knott Cogen Facility,1.4,Gas
33356,293,USA,Thompson Falls,98.1,Hydro
33357,293,USA,Thomson,72.6,Hydro
33358,293,USA,Thomson Reuters Campus Bldg A-D,14.0,Oil
33359,293,USA,Thomson Reuters Data Center Bldg ES101,1.2,Oil
33360,293,USA,Thomson Reuters Data Center Bldg H,8.0,Oil
33361,293,USA,Thornapple,1.4,Hydro
33362,293,USA,Thorne Bay Plant,1.0,Oil
33363,293,USA,Thornridge High School,1.0,Gas
33364,293,USA,Thornton PV1,5.0,Solar
33365,293,USA,Thornwood High School,1.4,Gas
33366,293,USA,Thorpe,21.6,Hydro
33367,293,USA,Thousand Springs,6.8,Hydro
33368,293,USA,Thousand Springs Wind Park,12.0,Wind
33369,293,USA,Three Bridge,2.0,Solar
33370,293,USA,Three Forks Water Power Project,1.3,Hydro
33371,293,USA,Three Peaks Power,80.0,Solar
33372,293,USA,Threemile Canyon,9.9,Wind
33373,293,USA,Threemile Digester,4.800000000000001,Biomass
33374,293,USA,Thunder Ranch Wind Project,297.8,Wind
33375,293,USA,Thunder Spirit Wind  LLC,155.5,Wind
33376,293,USA,Thunderbird Generator (Tbird),1.0,Oil
33377,293,USA,Thunderegg Solar Center  LLC,10.0,Solar
33378,293,USA,Thundermist Hydro,1.2,Hydro
33379,293,USA,Thurlow Dam,91.0,Hydro
33380,293,USA,Tiber Dam Hydroelectric Plant,7.5,Hydro
33381,293,USA,Tiburon Holdings,5.0,Solar
33382,293,USA,Ticket Network South Windsor,1.0,Solar
33383,293,USA,Tickle Creek Solar,1.9,Solar
33384,293,USA,Ticona Polymers Inc,44.2,Gas
33385,293,USA,Ticonderoga Mill,42.1,Gas
33386,293,USA,Tides Lane Farm,3.7,Solar
33387,293,USA,Tieton Dam Hydro Electric Project,13.8,Hydro
33388,293,USA,Tiger Bay,278.1,Gas
33389,293,USA,Tiger Creek,52.2,Hydro
33390,293,USA,Tihonet Solar,1.0,Solar
33391,293,USA,Tiller CSG,5.0,Solar
33392,293,USA,Tillery,84.0,Hydro
33393,293,USA,Tilton,188.0,Gas
33394,293,USA,Timber Creek HS,1.3,Solar
33395,293,USA,Timberline Trail Gas Recovery,4.0,Waste
33396,293,USA,Time Warner Cable - Knowles,2.0,Solar
33397,293,USA,Time Warner Cable Enterprises - Martino,2.0,Solar
33398,293,USA,Timothy Lake Powerhouse,1.2,Hydro
33399,293,USA,Tims Ford,45.7,Hydro
33400,293,USA,Tinker,82.0,Gas
33401,293,USA,Tinton Falls Solar Farm,16.0,Solar
33402,293,USA,Tioga Solar Morris County 1 LLC,1.0,Solar
33403,293,USA,Tippecanoe Solar Power Plant,1.6,Solar
33404,293,USA,Tipton,10.6,Oil
33405,293,USA,Tipton Solar Park,5.3,Solar
33406,293,USA,Tisbury Landfill Solar,1.1,Solar
33407,293,USA,Tissington Solar,3.0,Solar
33408,293,USA,Titan Solar,50.0,Solar
33409,293,USA,Titus,36.0,Oil
33410,293,USA,Titusville Solar,4.1,Solar
33411,293,USA,Tiverton Power Plant,272.5,Gas
33412,293,USA,Toadtown,1.8,Hydro
33413,293,USA,Tofteland Windfarm LLC,2.0,Wind
33414,293,USA,Togiak,2.8,Oil
33415,293,USA,Tok,5.300000000000001,Oil
33416,293,USA,Toketee Falls,42.6,Hydro
33417,293,USA,Toksook Bay,2.1,Oil
33418,293,USA,Toledo Bend,81.0,Hydro
33419,293,USA,Toledo Ref Power Recovery Train,6.0,Petcoke
33420,293,USA,Tolk,1135.8,Coal
33421,293,USA,Tolland Solar NG LLC,3.5,Solar
33422,293,USA,Tolna,54.0,Oil
33423,293,USA,Tolson Solar,3.0,Solar
33424,293,USA,Tom G Smith,98.7,Gas
33425,293,USA,Tom Sifers Solar,1.0,Solar
33426,293,USA,Tomahawk,2.6,Hydro
33427,293,USA,Tompkins Cortland Community College,2.0,Solar
33428,293,USA,Tooele Army Depot,1.7,Wind
33429,293,USA,Top of Iowa Windfarm III,29.7,Wind
33430,293,USA,Top of the World Windpower Project,200.0,Wind
33431,293,USA,Topaz Solar Farm,585.9000000000001,Solar
33432,293,USA,Toray Plastic America's CHP Plant,20.0,Gas
33433,293,USA,Toro Negro 1,8.64,Hydro
33434,293,USA,Toro Negro 2,1.92,Hydro
33435,293,USA,Torrance Refining Company  LLC,49.3,Cogeneration
33436,293,USA,Torrecillas Wind Energy  LLC,300.0,Wind
33437,293,USA,Torrington Terminal,21.8,Oil
33438,293,USA,Total Energy Facilities,38.400000000000006,Biomass
33439,293,USA,Towaoc,11.4,Hydro
33440,293,USA,Tower,21.3,Oil
33441,293,USA,Town of Branford,1.1,Solar
33442,293,USA,Town of Cary,1.5,Solar
33443,293,USA,Town of Chestertown- Chestertown WWTP,1.0,Solar
33444,293,USA,Town of East Bridgewater CSG,2.0,Solar
33445,293,USA,Town of Foxborough - Landfill (SREC II) CSG,1.2,Solar
33446,293,USA,Town of Halfmoon,1.0,Solar
33447,293,USA,Town of Lexington Solar,1.6,Solar
33448,293,USA,Town of Needham VNEM CSG,3.0,Solar
33449,293,USA,Town of Norfolk MA at Medway Branch,1.2,Solar
33450,293,USA,Town of Otis Wind Energy Project,1.5,Wind
33451,293,USA,Town of Rocky Hill PV CSG,3.0,Solar
33452,293,USA,Town of Uxbridge MA at Commerce Dr,1.8,Solar
33453,293,USA,Town of Williamson Landfill PV,1.2,Solar
33454,293,USA,Townsend Hydro,5.2,Hydro
33455,293,USA,Toyota HQ Plan,7.7,Solar
33456,293,USA,Toys R Us- DE  Inc. at Mt. Olive  NJ,4.1,Solar
33457,293,USA,Tracy,1032.9,Gas
33458,293,USA,Tracy Combined Cycle Power Plant,336.1,Gas
33459,293,USA,Tracy Solar,10.0,Solar
33460,293,USA,Traer East,4.0,Oil
33461,293,USA,Traer Main,3.5,Oil
33462,293,USA,Traer South,2.0,Oil
33463,293,USA,Traer Wind Project,1.5,Wind
33464,293,USA,Trail Ridge Landfill Gas Recovery,9.6,Waste
33465,293,USA,Trans-Jordan Generating Station,4.800000000000001,Waste
33466,293,USA,TransAlta Wyoming Wind,144.0,Wind
33467,293,USA,Transalta Centralia Generation,1459.8,Coal
33468,293,USA,Transamerica Pyramid,1.0,Gas
33469,293,USA,Treasure Coast Energy Center,411.4,Gas
33470,293,USA,Trego,1.2,Hydro
33471,293,USA,Trent Wind Farm LP,152.0,Wind
33472,293,USA,Trenton Channel,535.5,Coal
33473,293,USA,Trenton Falls,21.9,Hydro
33474,293,USA,Trenton North,13.5,Oil
33475,293,USA,Trenton Solar Farm,1.0,Solar
33476,293,USA,Trenton Solar Farm (MO),2.8,Solar
33477,293,USA,Trenton Solar Power Plant,74.9,Solar
33478,293,USA,Trenton South,14.0,Oil
33479,293,USA,Trexlertown Solar Array North and South,1.9,Solar
33480,293,USA,Tri-County Solar Facility,1.0,Solar
33481,293,USA,Tri-County Water Hydropower Project,8.0,Hydro
33482,293,USA,Tri-Tip Wind (9) LLC,10.0,Wind
33483,293,USA,Trigen St. Louis,38.0,Gas
33484,293,USA,Trimble County,2594.1,Coal
33485,293,USA,Trimont Area Wind Farm,100.5,Wind
33486,293,USA,Trinidad (CO),9.2,Oil
33487,293,USA,Trinidad (TX),243.3,Gas
33488,293,USA,Trinity,140.0,Hydro
33489,293,USA,Trinity College Fuel Cell,1.4,Gas
33490,293,USA,Trinity Hills,225.0,Wind
33491,293,USA,Trinity Solar,5.0,Solar
33492,293,USA,Tripple State Farm,5.0,Solar
33493,293,USA,Triton East and West Cogen,3.6,Gas
33494,293,USA,Tropicana Products Bradent,46.8,Gas
33495,293,USA,Tropico Solar PV Plant,14.0,Solar
33496,293,USA,Troup RC50,2.3,Solar
33497,293,USA,Trout Creek Solar,2.0,Solar
33498,293,USA,Troy Energy LLC,795.6,Gas
33499,293,USA,True North,4.8,Solar
33500,293,USA,Truman,6.2,Oil
33501,293,USA,Tsar Nicholas LLC,1.9,Wind
33502,293,USA,Tuana Gulch Wind Park,10.5,Wind
33503,293,USA,Tuana Springs,16.8,Wind
33504,293,USA,Tucannon River Wind Farm,266.8,Wind
33505,293,USA,Tuckasegee,3.0,Hydro
33506,293,USA,Tuckertown Hydro,42.0,Hydro
33507,293,USA,Tugalo,44.8,Hydro
33508,293,USA,Tulare 1 and 2,3.0,Solar
33509,293,USA,Tulare BioMAT Fuel Cell,2.8,Biomass
33510,293,USA,Tulare Success Power Project,1.4,Hydro
33511,293,USA,Tule River,8.4,Hydro
33512,293,USA,Tule Wind LLC,143.0,Wind
33513,293,USA,Tulloch,29.9,Hydro
33514,293,USA,Tullytown,1.6,Waste
33515,293,USA,Tulsa,348.2,Gas
33516,293,USA,Tulsa LFG LLC,3.2,Waste
33517,293,USA,Tumbleweed Solar  LLC,9.9,Solar
33518,293,USA,Tungsten Mountain,44.3,Geothermal
33519,293,USA,Tunnel,20.5,Oil
33520,293,USA,Tunnel 1 Power Project,7.0,Hydro
33521,293,USA,Tuolumne Wind Project,136.3,Wind
33522,293,USA,Turkey Branch Solar LLC,5.0,Solar
33523,293,USA,Turkey Creek PV1,13.5,Solar
33524,293,USA,Turkey Point,2861.2,Nuclear
33525,293,USA,Turkey Track Wind Energy LLC,169.5,Wind
33526,293,USA,Turlock Lake,3.3000000000000003,Hydro
33527,293,USA,Turnbull Hydro,13.0,Hydro
33528,293,USA,Turner Rd Community Solar Project,2.0,Solar
33529,293,USA,Turner Shoals,5.4,Hydro
33530,293,USA,Turners Falls,5.699999999999999,Hydro
33531,293,USA,Turnkey Landfill Gas Recovery,9.2,Waste
33532,293,USA,Turquoise Liberty Solar,10.0,Solar
33533,293,USA,Turrill Solar Farm,19.6,Solar
33534,293,USA,Turtle Creek Wind Farm LLC,200.1,Wind
33535,293,USA,Tuscarora Geothermal Power Plant,32.0,Geothermal
33536,293,USA,Tuscola Bay Wind,120.0,Wind
33537,293,USA,Tuscola Station,6.0,Gas
33538,293,USA,Tuscola Wind II LLC,100.3,Wind
33539,293,USA,Tuttle,4.0,Solar
33540,293,USA,Tuxedo,5.0,Hydro
33541,293,USA,Twin Branch,4.8,Hydro
33542,293,USA,Twin Branch PV,2.6,Solar
33543,293,USA,Twin Bridges LFGTE,12.8,Waste
33544,293,USA,Twin Buttes II Wind,75.0,Wind
33545,293,USA,Twin Buttes Wind Project,75.0,Wind
33546,293,USA,Twin Cities Hydro LLC,18.0,Hydro
33547,293,USA,Twin Falls (ID),52.7,Hydro
33548,293,USA,Twin Falls (WI),9.2,Hydro
33549,293,USA,Twin Falls Hydro,24.0,Hydro
33550,293,USA,Twin Lake Hills LLC,1.9,Wind
33551,293,USA,Twin Reservoirs,2.2,Hydro
33552,293,USA,Twin Ridges Wind Farm,139.4,Wind
33553,293,USA,Twin Rivers Paper Co LLC,22.0,Other
33554,293,USA,Twiss Street Solar,1.5,Solar
33555,293,USA,Two Dot Wind Farm,9.7,Wind
33556,293,USA,Two Lines Farm,5.0,Solar
33557,293,USA,Two Mile Desert Project,16.2,Solar
33558,293,USA,Two Mile Solar,5.0,Solar
33559,293,USA,Two Pine Landfill Gas Recovery,4.8,Waste
33560,293,USA,Two Ponds Windfarm,23.0,Wind
33561,293,USA,Ty Cooke,138.1,Gas
33562,293,USA,Tyee Lake Hydroelectric Facility,22.6,Hydro
33563,293,USA,Tyler Bluff Wind Project  LLC,125.6,Wind
33564,293,USA,Tyngsborough Solar,2.6,Solar
33565,293,USA,U S Alliance Coosa Pines,17.9,Biomass
33566,293,USA,UA Central Utility Plant,5.6,Gas
33567,293,USA,UASTP I,1.2,Solar
33568,293,USA,UB Fuel Cell,1.4,Gas
33569,293,USA,UC Davis South Campus,13.0,Solar
33570,293,USA,UC Merced Solar Hybrid,5.0,Solar
33571,293,USA,UC Riverside Lots 30 & 32,4.0,Solar
33572,293,USA,UCI Facilities Management Central Plant,19.0,Gas
33573,293,USA,UCI Fuel Cell,1.4,Gas
33574,293,USA,UCLA So Campus Cogen Project,43.0,Gas
33575,293,USA,UCONN Cogen Facility,25.700000000000003,Gas
33576,293,USA,UCSD Fuel Cell Plant,3.0,Biomass
33577,293,USA,UDR Glastonbury Fuel Cell,3.4,Gas
33578,293,USA,UI RCP Bridgeport Seaside,5.0,Gas
33579,293,USA,UI RCP New Haven Fuel Cell,2.8,Gas
33580,293,USA,UI RCP Woodbridge FC,2.8,Gas
33581,293,USA,UL Advanced Wind Turbine Test Facility,3.5,Wind
33582,293,USA,UMASS,4.0,Solar
33583,293,USA,UMCES Ground Mount,2.0,Solar
33584,293,USA,UMCP CHP Plant,27.4,Gas
33585,293,USA,UMES (MD) - Princess Anne,2.2,Solar
33586,293,USA,UMM Wind Turbine,1.7,Wind
33587,293,USA,UMMS at Pocomoke,2.8,Solar
33588,293,USA,UNC-CH LFG Facility,1.0,Waste
33589,293,USA,UNH 7.9 MW Plant,7.9,Waste
33590,293,USA,US Borax,48.2,Gas
33591,293,USA,US Foods Solar,6.0,Solar
33592,293,USA,US GSA - Sacramento,1.1,Solar
33593,293,USA,US GSA Heating and Transmission,10.8,Gas
33594,293,USA,US Gypsum Oakfield,5.8,Gas
33595,293,USA,US Magnesium,48.0,Gas
33596,293,USA,US-TOPCO (Soccer Center),3.0,Solar
33597,293,USA,USAA Black Bear Energy,1.9,Solar
33598,293,USA,USG 1,1.0,Solar
33599,293,USA,USG 2,1.0,Solar
33600,293,USA,USPS PV,10.7,Solar
33601,293,USA,USS Big Lake 1 Solar CSG,1.0,Solar
33602,293,USA,USS Brockway Solar CSG,1.0,Solar
33603,293,USA,USS Brude Solar CSG,1.0,Solar
33604,293,USA,USS Centerfield Solar CSG,1.0,Solar
33605,293,USA,USS Cheyenne Solar LLC CSG,1.0,Solar
33606,293,USA,USS DVL Solar CSG,1.0,Solar
33607,293,USA,USS Dubhe Solar CSG,1.0,Solar
33608,293,USA,USS East Hauer Watt CSG,1.0,Solar
33609,293,USA,USS Eggo Solar CSG,1.0,Solar
33610,293,USA,USS Good Solar CSG,1.0,Solar
33611,293,USA,USS Greenhouse Solar LLC CSG,1.0,Solar
33612,293,USA,USS Haven Solar LLC CSG,1.0,Solar
33613,293,USA,USS Hockey Pad Solar CSG,1.0,Solar
33614,293,USA,USS JJ Solar CSG,1.0,Solar
33615,293,USA,USS Kasch Solar CSG,1.0,Solar
33616,293,USA,USS King 2 CSG,1.0,Solar
33617,293,USA,USS Kost Trail Solar CSG,1.0,Solar
33618,293,USA,USS Lake Patterson Solar CSG,1.0,Solar
33619,293,USA,USS Midtown Solar LLC CSG,1.0,Solar
33620,293,USA,USS Monarch Solar LLC CSG,1.0,Solar
33621,293,USA,USS Nillie Corn Solar CSG,1.0,Solar
33622,293,USA,USS Norelius Solar CSG,1.0,Solar
33623,293,USA,USS Rapidan Solar CSG,1.0,Solar
33624,293,USA,USS Rockpoint Solar CSG,1.0,Solar
33625,293,USA,USS Solar Dawn CSG,1.0,Solar
